id	filename	md5	size	state
574c9579-c41b-4092-b685-cfa9c00aba36	10d6deec-fd89-4115-92f5-c9def40428b5.FPKM.txt.gz	73499c87a7fe2fd7266cb11e25b9c62d	483978	validated
5762dc4b-1f30-4675-967f-68c6a1d07197	99e82612-a602-459b-8a60-80a812bf9d88.FPKM.txt.gz	3496728f606252787f441f9828de1327	477561	validated
57772d3f-6673-432d-8238-40bae04b76ad	04e7f1a4-3173-4a6f-af60-04e1f2e29868.FPKM.txt.gz	69d9d52478c197e0332acbf59c9f1b47	496623	validated
57e2af97-32e5-4696-b07b-5397069a00d2	cfb40dba-37a7-4ae7-a2c9-34becc30f939.FPKM.txt.gz	258e4aa7fb387365a8a5d19513eeaa96	487366	validated
583ce8f3-b963-47ec-ad74-b43da2bcdf06	c8c2df2e-6b18-4c73-a96e-1437a64cb579.FPKM.txt.gz	133a0e0a95ab3e81cdbf595e40528a12	483159	validated
59396bbb-8ac9-4444-9529-370881318ccd	4450b090-a44a-4bdb-b82b-52ade905c7c1.FPKM.txt.gz	432618b33bcbf827caa2c7b53dea03df	468183	validated
59d28f40-64fd-447e-a3c6-3da9bd5cde4b	e53766a6-aff2-4785-a0d0-8dfdbe6d139a.FPKM.txt.gz	79024f6cbbd230c71ef065c7c9d284a8	458964	validated
5a0e8f29-aa01-43b9-a5f7-a9d9845a0edf	88c976df-a3df-4dfe-bcd4-9f4a8a2ebe3c.FPKM.txt.gz	b5e80f86b4af931da5732b8dbedaa176	464930	validated
5b2fff39-6492-4629-a0f4-d135612bee72	8bf84ab0-7a48-4d98-bfc0-88537003ecd0.FPKM.txt.gz	4061504611c06c73509fee2c419b78ec	496413	validated
5b3f2c1e-90f5-442a-8689-ab8bf022da62	55b03d0c-3aae-4673-b665-1b59ec3ce87f.FPKM.txt.gz	340d64398243c9816d62daecd001c03e	493351	validated
5b52d9a4-9675-4ffe-9314-f9cf64fcbc3e	fa708321-4572-4ef4-9533-d64b51ec6454.FPKM.txt.gz	4de2db299d3e058eec0a2b501686b8f4	501957	validated
5b7e6f62-ac5c-497f-b9b5-e42edc375b45	e48c520a-d62c-440d-b17c-5b5ff03d41a2.FPKM.txt.gz	b9312734154adb40a7fcd430cfda4bba	493004	validated
5c0c3023-8a5a-46a0-a939-d247e2f696d5	3117a945-a7b6-488f-9b7e-96a626e78bfe.FPKM.txt.gz	f7e5c2b110cc888e7f68e73fc5a2672c	484622	validated
5c1550cb-6335-4433-b3cf-2c36e430d093	004c60cf-c08e-49df-b4ce-baca41e11250.FPKM.txt.gz	7507f0112651862cef73a0f6d0d1b116	470032	validated
5c96f86c-8164-4ebf-8d68-8e4b6b184a89	b0f94976-bb47-4bcc-a64c-22a07d6b1d73.FPKM.txt.gz	fa0a452723485ac61b0b88c973f8b83e	497964	validated
5cfc475e-2df0-4a9a-b413-87f05a8c61b3	7bb9e61e-2d41-4503-9751-009a9da74206.FPKM.txt.gz	2b08fb063c36627203bef7701e5bb694	482232	validated
5e7ce4cc-ba21-4086-99df-9d68be89a731	7e89e4df-ec9b-4c7c-a8ee-e8caf854470b.FPKM.txt.gz	c5e043d1b928f8fcc981791d9bc96f32	506498	validated
5ea15603-b231-49d5-a367-4811a9aed980	8d78e34d-490b-4f2e-ba1a-427afe96d26e.FPKM.txt.gz	5ec31a0195c4d2898ceba67b0856689a	486763	validated
5f3bd251-2394-4192-aae6-37443f5e72fb	0da5d80e-3b8e-4650-aa53-e266ddb3baef.FPKM.txt.gz	793f14a0b66e9fe9982593eaa129a468	470659	validated
5f669087-2241-46c1-ac76-74e6817dbfe2	97250261-9b6c-41c8-93cf-a689def91e49.FPKM.txt.gz	eb0ea7fff36a6db9278392238e5013e8	498798	validated
5f7e9e7b-021c-4333-8ac0-a17a7ac828d7	28ef84e7-f566-40a7-b239-26d3e23c878a.FPKM.txt.gz	905ea98a52e08a300cd840101b4c0568	499112	validated
60314fc0-2a37-4da6-8a24-c9c32a2b5906	72c0e655-1d4d-4a79-9ece-b21b93094712.FPKM.txt.gz	b8ec2f995994378f871264f66b4b1a60	487632	validated
60495dcb-10f1-4d3c-8030-57311d3e294f	e76fdeee-f996-4140-9dea-66794183e0ad.FPKM.txt.gz	f968d01b994bb183c7ce1296ba386bb5	483553	validated
60a2e0f2-17d1-4b8c-a4c0-f43871971daf	e339d95e-67d0-4710-9bea-f0fb07c638e2.FPKM.txt.gz	02dd14f76090392c059b931dcd1e7177	497186	validated
61154ec5-01d7-47fa-a736-23090784d750	dad3353e-6721-4e2e-ae06-04eea4c00f12.FPKM.txt.gz	b7a07b031c70e3802fcac76d5423a722	513395	validated
61c10a2d-f49b-4efd-98da-added0f6f80d	0961790c-f494-4fc4-8ffa-dd895bc9efca.FPKM.txt.gz	a5de0a3a0b9ee7bf00be644a75ff54a0	486621	validated
6233bb90-a69e-4468-baaf-83b72453078f	3b3fda1a-03b9-46bf-abce-ee6cc1ee411e.FPKM.txt.gz	db7432bf4dfe6f66d52456b9f30fb062	482025	validated
62426cc6-282a-4ab4-921f-ffd7ae071121	1b78239d-edb0-4a9c-9036-49509ae0bcb9.FPKM.txt.gz	c904fdaa06a728d524ad000204e9631d	477297	validated
62e8e08c-6cc0-41e5-9f14-7bb81ce0826a	7085ee3a-b604-4a12-a877-63eef2d905e8.FPKM.txt.gz	82b8e0db1e274e9142c18b94e6ea07d2	480668	validated
635a1df6-8d0f-4522-a22a-3b8cabd27c8b	27ef6112-7533-4366-8fab-5db446ca5741.FPKM.txt.gz	c5097a8d90cd6d8aa1def7b6a2614b74	500862	validated
637cd6e0-c01e-4b95-9e92-8113deee7f8e	43428573-6606-4e04-bb8f-e4513dfe2556.FPKM.txt.gz	7d85a982670b4ea6dc84e2d3adf88d97	491693	validated
63a0969b-4c2a-448a-9641-9731559d8581	429c985a-3f84-4f99-91c0-710b33d82646.FPKM.txt.gz	9a6b8886a864fae1c1025393768e6d07	478016	validated
63fa9fa8-b98c-4e48-a937-9953eddcbabe	f5c352b4-18ba-4daa-9df1-6174ce2f8087.FPKM.txt.gz	5ea33133f741239b6fa6b7613cc669b9	465853	validated
64724049-d713-4585-9f01-4af1b9cd5c65	1451300d-dbc4-4bcc-b18c-3a61046ed94f.FPKM.txt.gz	b432513020da7f67de1f9463653df992	482169	validated
6482ba73-a119-4462-8fd4-3fef0a1d733f	86c79876-a046-40f4-bf8f-ead372644af4.FPKM.txt.gz	af029a6335f8113c8d00abed2df28a83	488942	validated
6583b875-d08e-4073-ad74-c57401f1038c	2d7361ea-ac49-41b3-85f7-78f9af48eb12.FPKM.txt.gz	79b3f5f66fa1e2f71580425681f9ecee	515120	validated
659d48c8-2c81-4dea-8399-830699736758	94425c86-3918-4de4-a821-3912a27f098d.FPKM.txt.gz	e9b104cf854b3d608e0a803f1f4d1e4c	493332	validated
65d5b6c5-d8c7-4191-835d-4f4cced4d7be	57ef7745-338c-4fb2-ac9b-9f57daba2c51.FPKM.txt.gz	4bbad8ef5f859a64e3a502b9ba8215e3	463388	validated
68a3b682-c6a3-4936-9a37-3bad8148db35	255b8e0d-ab0e-4d19-bffb-59e9329af962.FPKM.txt.gz	26be8e1064611c58fc808259d20f3614	479764	validated
68b9ea02-ccc6-45da-b01d-114ff3d533f9	42dd9bb8-35a9-4032-86ba-6a0d582ea3a6.FPKM.txt.gz	122e1b0fa40a9ab86765b8b79ccffa47	478215	validated
69c84fa4-1f42-4884-92f1-5917f02631c5	33b759c0-0b57-403a-8426-122df5881832.FPKM.txt.gz	32f7fa067e4a539de82dde3fb841aa21	486889	validated
6bbb38e9-b019-464f-bdf5-1dc176c3007e	576fda32-4e0c-414d-b54c-259f2503fc11.FPKM.txt.gz	241b6ef65d3ebac8952f570e375cb632	485701	validated
6bd38c71-4043-4bf0-b340-eb774f7726d2	c4d82db9-6ec3-46fd-8064-473ac2ded9d7.FPKM.txt.gz	102fc2e5b05c7a488de40218f5ac53ba	517896	validated
6c05adb9-e5b0-4d41-8d50-a02b8cb2ebdb	6f78b01c-d83f-4970-8e9e-e3d78c265fc2.FPKM.txt.gz	b66f1a68bdf550b9b1a17fee56cdf0a6	491954	validated
6ccb9c15-5080-4fdd-96af-8d3b7f86288e	cbb0232c-8d2d-4bc7-947f-738914fdaa3c.FPKM.txt.gz	15940f2dfb4717d390c31165851c0558	485166	validated
6d6e1207-f628-4eb5-9e63-bd62ed48c765	2b9aeca7-6e3d-4f89-9bd8-3becb7d20c5b.FPKM.txt.gz	729507999ee31dabef84d19557692e4d	503419	validated
6e679a0d-70fc-497c-ad7d-164ab2ebbf1e	491e50ed-21d3-4dc6-ae6c-e56f94e22ca4.FPKM.txt.gz	a4ec058a9ca763980c00815798e26284	468908	validated
6ee94f74-f9ea-4d13-aecb-e9547dd5f924	bdd35388-0850-40ac-a21a-6bfee0c34eef.FPKM.txt.gz	811fc37e171ae0d6fc7e362a5b461fbd	501260	validated
6ef37131-9573-4605-b459-a5ee48eae255	5745ce68-bb15-4d52-9132-4b4f6241af73.FPKM.txt.gz	8994c6235a60c89b610f02707bc7118f	469735	validated
6f130091-9e52-4630-83f3-6c26da2bbe13	55aba8fb-d90d-4c7c-9161-2ded53639b39.FPKM.txt.gz	1bf5dd0d0fbb50f1ea779c628f7e6a9e	505581	validated
705caaa6-cb37-4ffe-a7fd-14c92aa57d2c	eed21a5a-30db-45a0-9b60-3f6a91b38cb6.FPKM.txt.gz	eb661ddc4a561da9836f19f8f5390a9c	514786	validated
70a5f393-e9e3-4157-8adf-7bcbe352e8a9	b39bcb10-164d-48c5-89ba-9ef668765db6.FPKM.txt.gz	9dc953abe8285cb10796ed3e3062c0ff	495782	validated
7118d8f1-b395-440a-9aff-a331b110b1cd	014b9b85-3128-416b-93d4-7ace3b676d4e.FPKM.txt.gz	53a6e82336f758e4f6427cae0f556152	494961	validated
717bc39a-daa6-4bc8-8107-f50fcbb6eb8c	fb94b719-4a43-4090-9a61-9f62a30d545d.FPKM.txt.gz	e38945784d4e69752eaf7fcf6471c498	497933	validated
71ca0fa7-0832-4697-8a2b-fff8535b1b7f	c7e1465f-cc5a-4dc9-9bb1-6f1112da7aad.FPKM.txt.gz	69920132718653211611d0cb6d1bf027	505038	validated
72019859-ea4f-41ac-b2b8-b5532e93e48a	5b1ae080-91c0-47ea-aa52-0bb72af1fb2f.FPKM.txt.gz	be61ac27c82925837d575c93c5e7d1d5	473497	validated
72accbef-4357-45e3-9d31-5dd4eb8d3ded	932b63bf-d723-40dd-a5f5-21830b8ea06e.FPKM.txt.gz	45030c0db11c8b919045050a68b04552	486720	validated
730548e5-e36d-4c83-a3f3-54695f5c197d	e4d48564-e021-4bbc-bc00-145e9d64b501.FPKM.txt.gz	05e3395a2632e21c98274c8f57532684	493623	validated
73e7b287-a521-48df-a753-95119cc50b92	f7a956f8-4dc2-437a-92db-8baf8f9b3f14.FPKM.txt.gz	9bfaa97fccabaca5619762793590f1af	510674	validated
7424c47a-db3a-4e12-bfdb-98781b2ae0e1	179c5822-3d5a-42b9-adeb-46a2fefd3df8.FPKM.txt.gz	c01ff05384e04e1e6fe9cf038a908a7d	497167	validated
74555140-3a20-4034-8a50-ba91d85ad0a7	e1a09abe-65a6-4f31-a12a-b3e4267665fa.FPKM.txt.gz	34e3acfec4e5c5c13d02abe39a977276	503133	validated
76256305-2a3f-4039-95fe-09575e78182a	b3ef98ef-0843-478d-a6d5-c42a1abccc53.FPKM.txt.gz	383ef808620511480925c83ebe7e4f81	499468	validated
766cd02a-2945-4e40-ac6b-1f10cbd58d9a	0be33abe-6d06-44fa-9dbf-e76a5a2a6a96.FPKM.txt.gz	59b98b7e0bf778fd7c0dccd9eb30f67c	492169	validated
76d017ba-7855-40c6-9f8e-e1bc12e2b36e	3f87f996-3fc0-48eb-89c5-7bfdc5e72dce.FPKM.txt.gz	d5fd456b4e194683ac39e6fb7308a8d6	520125	validated
77174814-8de5-4d0f-8058-0685c188e953	083f6f8d-e089-4d01-8a88-a86d9d080e54.FPKM.txt.gz	ee4ee12ad96e632e8ec3e2bc0dc25a94	503824	validated
7726c67e-fa7b-4ea6-bb0b-62173aee8a4d	9dd14a4d-a863-4994-b5c6-b5bec92ff818.FPKM.txt.gz	9e66f3f276b4b42bdddb55b72ecaafc9	476862	validated
7798de47-ee01-4a91-b0de-5726ec8861f7	d1cbb686-93d8-4349-8bf5-756887c60ebc.FPKM.txt.gz	e67f78db4041db61a5bf55a0728ad476	481570	validated
78b8da73-e55f-4254-97be-75687a2c2b31	a6fec226-78fe-4de9-b80a-9bab57e7a350.FPKM.txt.gz	98979d0d49becd9cda6b43bb6da475e9	484935	validated
79f54fab-6bf1-47c7-978b-a1f722427cbc	d3527d58-c05c-41c2-a462-039fa5abc271.FPKM.txt.gz	e79e9e1e114784d80e74c17c9fe022a5	509568	validated
7b2314c6-c4cf-4832-8091-f2adb32d9409	1235fe2a-abed-4c88-8e82-36b0fed0c357.FPKM.txt.gz	9889b91c6474cc0c07859e52c0d1663b	474690	validated
7ba89d2a-6371-49d0-b1ad-a3463ff750e5	f6ae6ac1-3e00-4021-a6e7-fbb0d5f12836.FPKM.txt.gz	120f823e22e55970fbc04a559327b701	516859	validated
7c04d34c-91e4-4802-b5e4-40a935e22215	396ec309-26d8-4070-9da1-c0ecd5c0aefe.FPKM.txt.gz	808ce8a7a8bb2549e2564a9e38584a73	485546	validated
7c06a765-2099-4fc1-a59b-f543ffedc5ee	abe89868-a84c-42e9-8380-26e8cbde31da.FPKM.txt.gz	bab21d3acbaf76610affbd74cbd278c6	506367	validated
7d06091d-3c4f-4721-aab8-68dcc08f64e1	10d2c5d1-f5d5-40c6-a42f-f9cccdb94ac5.FPKM.txt.gz	065bdca532b8404d608542344e2f0c44	490276	validated
7eab2d95-479a-4fb3-b4a7-06382e40ce51	554f6de3-63c7-47b1-a75a-dcfc73f54e96.FPKM.txt.gz	b5ebd9ee055c306ad910999d18275697	489917	validated
7f83915f-0b19-40c9-8d5f-5b594341a2a0	502ddeb2-8a23-44ee-924e-c43a20c506e6.FPKM.txt.gz	a8919e7914cb12b62004af3c1c1242ef	476222	validated
7f85f894-c7df-499c-951a-d258c40734ea	20fc6696-a863-47ea-90d2-802507928248.FPKM.txt.gz	e33044a4b3b3d47f1284ecab08384d5b	471303	validated
805ffabc-437a-42ee-9da2-d0e2436b1173	1b73c4fc-b155-44ef-b91a-ef7dfdb6a5e6.FPKM.txt.gz	00453a6a0d153dc4a523b20f766436c5	500627	validated
809a5d7a-35ae-4c4a-9b83-92eead7ea699	81aa1c27-94c7-4898-b69c-77d81c63fb37.FPKM.txt.gz	ac95d67d0f802273cf75965b8ad4fca8	475111	validated
8102ab97-733f-4507-aacb-0e0e35094dd4	d7524137-9b16-40c4-adc7-79e94b2398c4.FPKM.txt.gz	764d80595341fa4e6ec91b5204ca217d	490148	validated
812669ca-242a-49b1-b541-2630849e89a4	84e37eb7-3a48-4115-803a-481080a0a4f9.FPKM.txt.gz	b72b39517b46e756c02639dce38a8bc9	477298	validated
817562f0-e325-4f0a-8ac3-5f990fc00fe0	d630e09e-ba2b-48b2-a046-6e1b851ad630.FPKM.txt.gz	b211ffca17d63cd607f04e2493d55ce1	444181	validated
8196f2f4-fb97-4e65-80b8-4e218c5e79c0	1d9842f1-42f8-45b0-a679-c560f69f338c.FPKM.txt.gz	aefa3c775e97d3fade9161b075b33a70	486168	validated
81b2a185-1397-4146-9461-9d648ccf513d	101685f2-3131-40b2-9aa8-6458f0388b04.FPKM.txt.gz	b579a0644107e74f7ec2b4d1dc728e96	499805	validated
821abba5-a5c4-4941-995b-acaf59cd11eb	616435aa-cc36-45d0-8f08-9b4af17be2e8.FPKM.txt.gz	a34c6c230ce2374ee35475fdf4ea6ceb	500421	validated
826edb70-df74-442b-a1ad-d18920df2bfa	81028e71-7b3f-4233-aaea-8a2d88aa9fc7.FPKM.txt.gz	651a0fde08d511a6d7f66615a4277659	469042	validated
82940191-1af5-4807-8d04-bebfa5e26bbe	16bbd77f-b39b-4f19-9d6b-58a21dde3e84.FPKM.txt.gz	9df330e9f50186eeb86b9b697cfa1fc2	463698	validated
8318642c-abc2-4848-9935-a37f211696a7	c9397ead-b7af-4512-bf20-24a814bbaf4e.FPKM.txt.gz	8e3ef767f88870bf0f199e72fca496fc	476097	validated
837e2992-d52b-435a-b43d-92316c68bcfe	a762a98f-9041-47e2-8561-46fa6e396f12.FPKM.txt.gz	9a42608feb18fa54f641f02067e062a3	496017	validated
8425b3bd-5c32-4b8b-9807-2393b6d5dcde	ad69efb1-61ab-4492-8468-9006dd00e915.FPKM.txt.gz	869191d6f60acbdddafab54463d8f834	516758	validated
8490e16f-975f-4618-a561-e0621f3bc75b	73756e81-79a2-4bff-96e7-99f038306b3e.FPKM.txt.gz	3892a3cc47c10800c845ad882bf8e15c	519956	validated
855fa6f7-bb56-4db7-bdb9-859f13ab5c84	d51b48fe-9327-4664-8925-b1053536dba7.FPKM.txt.gz	501a6f8e94845459708a9cefddab5b83	534165	validated
85d048eb-149d-4623-a6fd-53130866d0aa	e4d84c7f-df9a-48c4-9269-aa15fa20e103.FPKM.txt.gz	76d55302d5f691b2eee8036d6e33cf36	472064	validated
86778f2f-c614-4bea-8dad-1dd0d5e6daed	2cc2e3ce-68cd-4690-9fff-5ecf86c2f57a.FPKM.txt.gz	59265961e5115cb91d55f61491360f2e	483517	validated
87ff3f75-b183-4484-b07a-c2607e045fe8	16fc8611-259d-4cd8-9e93-60d97bebb6bf.FPKM.txt.gz	a0fb43eea27dfb8a9585501e797cae6a	505618	validated
881a7cb0-3afc-4c4f-8b13-dec8ca57fa2e	b49faa57-5a15-4193-9552-130d9a63eb40.FPKM.txt.gz	18b418466778d1d51df5cee2ea247675	538122	validated
88f88433-405a-4beb-851b-2faa518c2f40	7807318b-32d2-480e-805a-911d90f43e52.FPKM.txt.gz	730477dcfd142343d53ce7ddb2e2c99b	476878	validated
8994f48f-89a1-4369-b7f6-65cce4ec61b6	87d34b64-cd78-46db-a463-ce802f866b59.FPKM.txt.gz	608fada5a09c21c1c3b4a08a24ac7a42	485175	validated
89a1e2ec-5639-4d15-9060-4165294086d7	a752bb9d-7530-4760-b760-b64b9930c0f0.FPKM.txt.gz	49b7414a5f801a1729f2286eb6c48c72	486081	validated
89be0b6d-cf46-4431-9e6d-d25662bbeef2	40f1025b-3f94-4ee2-bfdc-a61d810e5d67.FPKM.txt.gz	cb1c730e559bf344b816c459c73cc4d2	462816	validated
8a46fe61-8696-4730-9f23-de41b23fbe99	c3c49837-1a3d-418b-9965-00fc4cdcc656.FPKM.txt.gz	bac767648b99e21dce5fd69e78c1faad	474500	validated
8b546595-180a-43db-913b-c466994726db	09e883c0-3f17-4107-9b88-4bca65448362.FPKM.txt.gz	79ce79e2ecd4f5511b1b6f2c7fcc5dfc	499190	validated
8c04bc79-6ead-4a10-ab26-ad6ee84a939a	78e27399-eb4a-4b86-992e-3e052bad044c.FPKM.txt.gz	773d4734343c1d0eff5912612871d724	513020	validated
8ca61667-6424-49d9-a155-bcfc70291a05	a0c56eec-568a-46b0-88db-f14d64a3942b.FPKM.txt.gz	9b0dbc6e81ec4af3306e83d20e92e104	473419	validated
8cfa04ed-8fc2-4564-b353-df3925133b4e	7483e7d3-3abb-427c-a001-fef17f1ff194.FPKM.txt.gz	02387adf898fbdf5c408d887e2c3c8a3	502937	validated
8e4cdec9-692e-4be2-b665-f7b35a854243	a29ab641-01a2-47fe-aec1-ee8f35682ddb.FPKM.txt.gz	11ad12e5bd4223f71642dbd798bd3671	496567	validated
8e658abd-233d-43dc-9ee4-48d0076b7707	80f02ee0-18d6-4713-a67e-b189cdcb790a.FPKM.txt.gz	ad9e5683a01fd0b7318b3875a9d779b0	483028	validated
8eda0291-19ed-407a-8b55-33a8190a4f57	a73871e9-6fcf-4dcb-b8a2-f6864ee00f68.FPKM.txt.gz	1a1d875194282f296c6ed4783c786a9f	490121	validated
8ee517a7-da19-407f-8514-0816215c30bd	b275a5d0-b9fe-4838-adb0-34db16a246af.FPKM.txt.gz	a2a7c7d41c940210c36159a939d44940	476267	validated
8fd90ec2-68f8-4d7a-b3f9-d2a2145d2db3	b04fb368-4b93-4ef9-ae9f-020484c1686b.FPKM.txt.gz	30a17e6d49969a29a90af9daaef1092f	482746	validated
8ffdb893-8f35-4122-99ee-400a1613780f	f254ad56-4768-4062-8e2c-e9442d64fb09.FPKM.txt.gz	6ae17158ab78a6248dd1aabdc649e23f	464278	validated
9054c1e8-683c-4aa0-bbf5-0abb1cbd83cc	32c54066-3e12-4205-aa4a-643ad93be076.FPKM.txt.gz	89480f7063ac70a7b96bc2dfeb8b9e76	498712	validated
908df5a2-9353-4614-ac24-113c150b6e8c	0c787696-c73f-4402-a0e5-f893c4638a76.FPKM.txt.gz	308f401fc193c648ca0e0bf3622c38c1	501319	validated
90c9e818-8343-4852-9eb6-207d5d670b70	c49c187f-98e7-463d-a18b-accf3205eb81.FPKM.txt.gz	585e112b39607ca65a7741f4e17f6035	480278	validated
912c52ec-9d9b-4538-beff-f8ee2d91ce24	1db2cfc5-346d-4398-9dd4-8b92435059fd.FPKM.txt.gz	ef1ec2b6805f6fae9606e601fcefffc1	464975	validated
914022f2-73d3-4f35-af1f-3cf71ce452d2	6c449c57-2746-4b4c-bc94-fe47cd0451d1.FPKM.txt.gz	2ec4fc7ad2e42c83480a9ed2ca9f782f	484511	validated
9147d56a-0d2b-4e41-9653-4c928fe9fe83	447930a1-99c5-4e42-a7a9-be4ce22ff172.FPKM.txt.gz	70a5de49dd35f9f56149bc8c0be410a8	486800	validated
91a0d63c-d04d-4d56-b5ad-64bb48f2a9d0	21493902-9374-4fe5-a7e6-6e97c81834df.FPKM.txt.gz	cf9a7ba4645a23253f5989f12ef32976	456430	validated
921757de-dfb8-46f9-9db7-02a1d702173d	9bb56719-e0cc-4ba2-8bae-14187b03243b.FPKM.txt.gz	8fcd4ed21205425df10ab82b66210207	501873	validated
92e3871b-5377-47c9-bce5-1c98eb1495c9	10a32136-8a4d-4af3-8e70-543b2a336c91.FPKM.txt.gz	1ae1e93545b29fda342cc838b00ff0b1	482777	validated
92f2fbb6-0cf9-4aaa-96c8-0ce41072bff2	5f72df7f-df76-4625-ab1a-e0b05237e283.FPKM.txt.gz	edad1749cdf92eb766244dad793c91a8	461502	validated
9355672e-2b27-4b0d-89c8-cc557d7051c5	8ee536bb-54fb-482d-82c1-e9fba4156569.FPKM.txt.gz	069c1c438fa75de15ba77c3e5439f740	490768	validated
9404c7bb-7723-4923-9a9d-f92bd49b5f47	ee857c4c-e6a9-4f39-b95b-20fe46dd1ab7.FPKM.txt.gz	2341a658aa7cc017ef072dfce0d1633f	487935	validated
94781c0c-eab7-4576-8381-2f4488ea7ea8	b58424e4-66bd-4e53-bd37-ca2df9bf3601.FPKM.txt.gz	91f0f63b827bda5ea18277e2881e75c2	497279	validated
94a5f387-32bf-458e-9a42-92d327f3454e	e1042527-69a4-4ce8-96bc-24914df35534.FPKM.txt.gz	83a9a85de71af93c1cd8d6a297810649	506605	validated
94b9e921-fc2f-484e-b600-aa66ba5583d8	88ba4c2a-c8a2-4220-aa15-141900ff55ca.FPKM.txt.gz	e485c73772f7fa37e2583b565cf58944	522366	validated
952aa685-d51b-44ea-88e9-5b07d041fbae	ee9c5d88-69be-4863-9e80-95ebd10fe530.FPKM.txt.gz	a500d22fe0ad0e4ac3a6e62cbe3abdaf	488974	validated
95c254fc-7b0d-451c-9ca9-ff05c394fe85	43366a09-bd18-463a-bd65-72303205a4f5.FPKM.txt.gz	ccd6feb0407996b58fd95b0664353ee1	481230	validated
95e6e420-6b86-4034-aa6c-369c38c8840a	7a3a131b-883d-4f82-8b3b-ede7733f68d8.FPKM.txt.gz	8de4af3c82eda6da050e1ba53eb44e46	496766	validated
99170f84-c06d-42c6-ab40-70ec539df1b6	dcf5a350-7cff-475a-8f53-376422f990eb.FPKM.txt.gz	1f3c3d8fadf85c9c67f7271c24e72613	485047	validated
9963ee7d-f809-4538-9a05-3d5e384bca90	52d8680b-0df6-4605-bca4-3539f3e0e4f0.FPKM.txt.gz	9b2a5c36451a3c183d60299c09c065f2	500630	validated
996dc0d6-e629-470a-b76f-af62350e03c3	dba03bb7-1cf1-42b8-b197-52b85d885da7.FPKM.txt.gz	17ba2700e31de29a0da29799fafcba49	484810	validated
9a12529a-c1af-48ab-924c-13b6cc3e2a78	3edd413e-831d-442a-be8d-70b2f49e9d67.FPKM.txt.gz	c32ecd46903441b524f048e7c2d25584	510648	validated
9a1834e2-7286-43ad-b777-42ff5048dcbf	4f98f650-bcf4-4145-97fd-3d532ce20247.FPKM.txt.gz	230de48efec45a251d497193dc068dae	463680	validated
9b67de2b-9276-47a1-8cfe-15eb5e29eacc	99450a8a-dee8-41f8-9a41-0aa5de3e0a86.FPKM.txt.gz	86359f67d34464baccaa462cc6f243ad	482440	validated
9bf13de3-9ca2-4bbf-9c6d-9376556f3752	0af9253b-06d3-44ad-a30d-564d9becf487.FPKM.txt.gz	a8c8c949fdba7998388cf64362309af8	503688	validated
9c66bca2-211e-4c46-80b8-d15b916f53bb	8748b83c-0c8f-42d1-8124-29cb21067d31.FPKM.txt.gz	57053fc654c2765c1ba9366c713cacf5	506334	validated
9cf14ffd-734b-4fd2-9420-b9bc9f0aab10	45078ac8-6bda-4ede-b369-7cb8774c8bfb.FPKM.txt.gz	45877864a3b818e89c013c9f6c424c85	475187	validated
9cfbd020-dccd-4aed-9474-b773eae63c55	c7fd15b5-1f15-4fe9-b3ce-77bf232bd110.FPKM.txt.gz	fa6e44fdc52d4ce1e8adf462ef0fa0c8	483971	validated
9eff1d31-abdd-4493-a0a0-f0111ac67746	15a44c9d-7c84-4170-96a1-358dd796aa65.FPKM.txt.gz	25980853711860d0ad740abb511b81ce	502729	validated
9f027f3b-3381-4237-8753-6bf329cac857	c033ed0e-19b5-4fbf-870d-5fe5559c51dc.FPKM.txt.gz	8888575fd80df1826a5a0e7190065f67	489559	validated
9f9fb9ac-4faa-41da-bdc0-9a716a6ccc4c	e18e0c27-029a-48dc-bdf4-ec00a0702db0.FPKM.txt.gz	a6964dfb21a8e180e107cb659efaaaba	493439	validated
9fb3a232-30ac-4ede-9dc1-c4fa963670dc	4ff24999-4b17-4992-9053-ea36ca833cfb.FPKM.txt.gz	12e3019a5efaf8ef5d3efdf1a7f8c52a	519783	validated
9fe4f052-f9e5-45ab-bdd0-0588c766fd64	bd21ff09-25f7-45b7-be71-1f110503eec5.FPKM.txt.gz	8ba0bd19aaec5ca65ee59b7825c36983	470806	validated
a0153320-d5fd-49f2-8a8d-3a35697ff306	90e6d83e-fb1b-44e9-8180-8c449c3de211.FPKM.txt.gz	333e7b2a89ef79aa1b16c9a3ff5342e0	481337	validated
a0341c81-a6ff-4da6-8035-532ba7eb1d1b	ffeed225-c2a3-4b4c-954c-4816903782a9.FPKM.txt.gz	0c9185ecafe20eb10761c764c30ef315	516652	validated
a0399d7b-9cdc-47a1-bf0f-8138c76f5c7f	ec5efe71-01bf-4242-88ad-f94e224a7296.FPKM.txt.gz	378deb3dc4f3e29f2537f10438246e5f	510594	validated
a03abaa9-ddc6-4299-a279-36a7a891d82a	f21fe726-7df8-42f5-b91a-6be82edcab80.FPKM.txt.gz	edcceecbb82edfe289a8bc561810274e	504192	validated
a07537e6-59e0-4a60-b438-edfc2d37eb0a	f12dd1af-3bf8-4122-a18d-ea5619056430.FPKM.txt.gz	c3f459a6be9113b410e6446d90c3db07	482658	validated
a2ed1172-7e1d-43a4-997c-4570ca5f04d5	e6428ce4-635a-40a3-a7e1-7fa9064e3782.FPKM.txt.gz	8270443e2a3a6d908ce6a598011f6c8c	488720	validated
